id,type,name,highway,point_count,coordinates
way/1161063865,LineString,,steps,2,"116.3028562,39.9874727;116.3029152,39.9874738"
way/1161063866,LineString,,footway,2,"116.3029152,39.9874738;116.3036107,39.9874935"
way/1161063867,LineString,,steps,2,"116.3036107,39.9874935;116.3036675,39.9874941"
way/1161063868,LineString,,footway,2,"116.3036675,39.9874941;116.303718,39.9875303"
way/1165051994,LineString,,footway,4,"116.3008391,39.9920485;116.3009128,39.9921463;116.3010414,39.9923172;116.3010897,39.9928357"
way/1165051995,LineString,,footway,2,"116.3009128,39.9921463;116.3011092,39.9919871"
way/1165051996,LineString,,footway,12,"116.3017858,39.9935307;116.3018758,39.9934951;116.3019785,39.9934583;116.3020418,39.9934315;116.3021423,39.993408;116.302221,39.9934348;116.3022406,39.993485;116.3023018,39.9936055;116.3023564,39.9936474;116.3024722,39.9936825;116.3026186,39.9937729;116.3026772,39.9938227"
way/1165051997,LineString,,footway,2,"116.3033723,39.9912427;116.3033687,39.9914128"
way/1165051998,LineString,,footway,2,"116.30343,39.991246;116.3034445,39.9909817"
way/1165051999,LineString,,footway,2,"116.3029174,39.9860699;116.3029171,39.9862088"
way/1165052000,LineString,,footway,2,"116.3038843,39.9860959;116.3038806,39.9862318"
way/1165052001,LineString,,footway,3,"116.3052853,39.9975401;116.3053524,39.9975478;116.3058321,39.9976032"
way/1165052002,LineString,,footway,3,"116.3053524,39.9975478;116.3052631,39.9979102;116.3052135,39.9981118"
way/1165052003,LineString,,footway,2,"116.3052631,39.9979102;116.3057948,39.9979729"
way/1165052004,LineString,,footway,2,"116.3053747,39.9972823;116.3059276,39.9973327"
way/1165052005,LineString,,footway,2,"116.3054635,39.99695;116.3059389,39.9970052"
way/1165052006,LineString,,footway,4,"116.3063641,39.9960126;116.3068661,39.9960631;116.3069295,39.995721;116.3070163,39.9957307"
way/1166085708,LineString,,cycleway,3,"116.3179125,40.001994;116.3182864,40.0020184;116.31868,40.0020441"
way/1166085709,LineString,,steps,2,"116.3182824,40.0021021;116.3182794,40.0021648"
way/1166085710,LineString,,footway,2,"116.3182864,40.0020184;116.3182824,40.0021021"
way/1166085711,LineString,,footway,3,"116.3182794,40.0021648;116.318279,40.0021735;116.3182764,40.0022274"
way/1166279711,LineString,,footway,2,"116.3029803,39.9912416;116.3029564,39.9916272"
way/1166279712,LineString,,footway,2,"116.3080484,39.9952802;116.3080065,39.9957962"
way/1166279713,LineString,,footway,5,"116.300039,39.9916995;116.3001184,39.9916336;116.3002157,39.9914189;116.3003616,39.9912742;116.3003872,39.9912115"
way/1166279714,LineString,,footway,2,"116.2999595,39.9917654;116.300039,39.9916995"
way/1166279716,LineString,,footway,2,"116.3080584,39.9951566;116.3080545,39.995204"
way/1166279717,LineString,,footway,2,"116.3080545,39.995204;116.3080484,39.9952802"
way/1169804425,LineString,,steps,2,"116.3069936,39.9927413;116.3071094,39.9927443"
way/1169804426,LineString,,footway,2,"116.3070098,39.9917501;116.3071531,39.9916729"
way/1169804427,LineString,,path,2,"116.3072904,39.9950408;116.307357,39.995122"
way/1169804429,LineString,,service,2,"116.307302,39.995042;116.3072904,39.9950408"
way/1169804430,LineString,,footway,2,"116.3057518,39.9902368;116.3057676,39.9900473"
way/1169804431,LineString,,service,3,"116.3048661,39.994353;116.304958,39.9943783;116.305023,39.9943886"
way/1169804432,LineString,,footway,2,"116.30205,39.9964023;116.3022206,39.9963349"
way/1169804433,LineString,,steps,2,"116.2999443,39.9836061;116.2999963,39.9834619"
way/1169804434,LineString,,footway,2,"116.3002752,39.9834271;116.3003667,39.9834449"
way/1169804435,LineString,,footway,4,"116.3076937,39.9812569;116.3075371,39.9813224;116.3065183,39.9812985;116.3063532,39.9812651"
way/1169804436,LineString,,footway,4,"116.3063532,39.9812651;116.3063545,39.9812038;116.3063577,39.9811366;116.3063548,39.981083"
way/1172474732,LineString,,footway,2,"116.3224081,40.0013592;116.3230425,40.0013789"
way/1172474733,LineString,,footway,2,"116.3218485,40.0008279;116.3235214,40.000899"
way/1172474734,LineString,,footway,6,"116.3234881,39.9998063;116.3234843,39.9998618;116.3234809,39.9999127;116.3234793,39.9999355;116.3230585,39.9999219;116.3230498,40.0000515"
way/1172474735,LineString,,footway,2,"116.3234809,39.9999127;116.3229625,39.9998939"
way/1172670686,LineString,,footway,4,"116.3051461,39.9920832;116.3053535,39.9922048;116.3055371,39.992327;116.3056511,39.9924092"
way/1172670687,LineString,,steps,2,"116.2932436,39.9933294;116.2935185,39.9933361"
way/1172670688,LineString,海淀三山五园绿道,cycleway,7,"116.2919568,39.9842382;116.2918394,39.9842946;116.2914717,39.9841838;116.2911256,39.9840066;116.2908923,39.9838884;116.2905785,39.9836484;116.2902364,39.9834026"
way/1172670690,LineString,,path,3,"116.3099154,39.9861412;116.3096077,39.9861307;116.3094876,39.9861212"
way/1172670691,LineString,,path,3,"116.3025827,39.9851962;116.302586,39.9851185;116.3025878,39.9850775"
way/1172670692,LineString,,footway,4,"116.3030548,39.98441;116.3030521,39.9843726;116.3033421,39.9843726;116.303448,39.9843726"
way/1172670693,LineString,颐和园路,tertiary,3,"116.2993665,39.9843374;116.2993709,39.9842915;116.2993784,39.9841551"
way/1172670694,LineString,,steps,2,"116.3029836,39.9912205;116.3029803,39.9912416"
way/1172670695,LineString,,steps,2,"116.3029564,39.9916272;116.3029449,39.9917813"
way/1172670696,LineString,,footway,2,"116.3030128,39.9903018;116.3032383,39.9903092"
way/1172670697,LineString,,footway,2,"116.3029988,39.9907413;116.3033064,39.9907451"
way/1175104553,LineString,,footway,2,"116.3094296,39.9900736;116.3095037,39.9900782"
way/1175104554,LineString,,footway,3,"116.3094669,39.9897469;116.3094453,39.9899361;116.3094296,39.9900736"
way/1175104555,LineString,,footway,2,"116.3094453,39.9899361;116.3098241,39.9899551"
way/1175104558,LineString,,footway,2,"116.3094669,39.9897469;116.3095325,39.989747"
way/1175104559,LineString,,footway,13,"116.3094367,39.9887974;116.3095659,39.988921;116.3096022,39.9889605;116.3095789,39.9891867;116.3096041,39.9891876;116.3095735,39.989636;116.3095463,39.9896329;116.3095325,39.989747;116.3095037,39.9900782;116.3094511,39.9906822;116.3094339,39.9907261;116.3094148,39.9907379;116.3093076,39.9907995"
way/1175104560,LineString,,footway,3,"116.3094511,39.9906822;116.3095454,39.9906744;116.3099357,39.9906499"
way/1175104563,LineString,,service,3,"116.309417,39.9879207;116.3095036,39.9879245;116.309777,39.9879364"
way/1178099036,LineString,,cycleway,3,"116.3231161,40.0020827;116.3231,40.0025075;116.3228025,40.0024991"
way/1182823481,LineString,,path,2,"116.3032688,39.9870267;116.303272,39.9869412"
way/1182823482,LineString,,path,2,"116.3091875,39.9892504;116.3088325,39.9892398"
way/1182823483,LineString,,footway,2,"116.3049607,39.9886779;116.3049603,39.9886873"
way/1188308801,LineString,北四环西路辅路,tertiary,8,"116.3037438,39.9842189;116.3035183,39.9842119;116.3022866,39.9842651;116.3000315,39.9841926;116.2999059,39.9841886;116.2997621,39.984179;116.2997244,39.9841765;116.2995888,39.9841687"
way/1190946802,LineString,,cycleway,2,"116.3234502,39.998318;116.3234715,39.9977211"
way/1190946810,LineString,,footway,3,"116.3209476,40.0010775;116.3212937,40.0011021;116.3213072,40.0009965"
way/1192032388,LineString,,footway,2,"116.3044151,39.9892703;116.3042987,39.9892686"
way/1192032389,LineString,,footway,2,"116.3040536,39.9893852;116.3040563,39.9893195"
way/1192032390,LineString,,footway,2,"116.3040473,39.9896015;116.3040536,39.9893852"
way/1192032391,LineString,,footway,2,"116.3040444,39.9896792;116.3040473,39.9896015"
way/1192032392,LineString,,footway,2,"116.3045067,39.9880767;116.3045149,39.9879483"
way/1192032393,LineString,,footway,2,"116.3045149,39.9879483;116.3045166,39.9879215"
way/1192032394,LineString,,footway,2,"116.3094879,39.9865741;116.3093677,39.9865753"
way/1192032395,LineString,,footway,3,"116.3084707,39.9863794;116.3086992,39.9863831;116.3086975,39.98642"
way/1192032396,LineString,,footway,2,"116.3053601,39.9866329;116.3055964,39.9866362"
way/1192032397,LineString,,footway,2,"116.3054212,39.98571;116.3056833,39.9857158"
way/1192032398,LineString,,footway,2,"116.3028546,39.9856344;116.3025588,39.985626"
way/1192032399,LineString,,footway,2,"116.3010892,39.9854553;116.3017403,39.9854703"
way/1192032400,LineString,,footway,2,"116.3028212,39.9870744;116.3026384,39.987072"
way/1192032401,LineString,,footway,4,"116.301141,39.9868563;116.3007818,39.9868394;116.300784,39.9867574;116.3003903,39.9867507"
way/1192032403,LineString,,footway,4,"116.3032855,39.9934825;116.3033323,39.9933739;116.3034896,39.9933053;116.3036884,39.9933404"
way/1192032404,LineString,,footway,2,"116.3036884,39.9933404;116.3037578,39.9933494"
way/1192032405,LineString,,footway,2,"116.3032553,39.9935524;116.3032855,39.9934825"
way/1192032406,LineString,,footway,3,"116.2988352,39.9925105;116.2988962,39.9925212;116.2994217,39.9925153"
way/1192032407,LineString,,footway,2,"116.2987009,39.9924869;116.2987741,39.9924997"
way/1192032408,LineString,,footway,2,"116.2987741,39.9924997;116.2988352,39.9925105"
way/1192032409,LineString,,footway,2,"116.3043368,39.9870757;116.3042328,39.9870771"
way/1192032411,LineString,,footway,2,"116.3016464,39.990854;116.3013225,39.9908505"
way/1192032412,LineString,,footway,2,"116.3016639,39.9903817;116.3013371,39.9903728"
way/1192032413,LineString,,footway,2,"116.3016821,39.9898933;116.3013519,39.9898915"
way/1192032414,LineString,,footway,2,"116.3024817,39.9899111;116.3028292,39.9899128"
way/1192032415,LineString,,footway,2,"116.3024666,39.9903888;116.3028151,39.9903888"
way/1192032416,LineString,,footway,2,"116.3024513,39.9908752;116.3028006,39.9908752"
way/1192032417,LineString,,footway,2,"116.3020321,39.9896352;116.3020285,39.9898065"
way/1192032418,LineString,,footway,3,"116.3024498,39.9887038;116.3028364,39.9887073;116.3032769,39.988702"
way/1192032419,LineString,,footway,2,"116.3032737,39.9889833;116.3034887,39.9889884"
way/1192032420,LineString,,footway,2,"116.2995095,39.9897677;116.2995155,39.9896919"
way/1192032425,LineString,,footway,2,"116.3077765,39.9887266;116.3077611,39.9889572"
way/1192032426,LineString,,footway,2,"116.3077493,39.9891333;116.3077395,39.9892774"
way/1196722206,LineString,,footway,2,"116.3206153,40.0003107;116.3215244,40.0003576"
way/1196722207,LineString,,steps,2,"116.3215244,40.0003576;116.3216815,40.0003644"
way/1196722212,LineString,,cycleway,3,"116.3180262,40.0004514;116.3180399,40.0002071;116.3180546,39.9999452"
way/1196722213,LineString,,cycleway,2,"116.3180399,40.0002071;116.3182384,40.0002158"
way/1196722215,LineString,,footway,2,"116.3175276,40.0018495;116.3179317,40.0018713"
way/1206332672,LineString,,residential,5,"116.3120239,39.9906519;116.3120502,39.9900758;116.3120627,39.9897077;116.3120743,39.9893853;116.3120966,39.9890293"
way/1206332673,LineString,,residential,6,"116.3131475,39.9883574;116.3131803,39.9878812;116.3131902,39.9877687;116.3121853,39.9877198;116.3121748,39.9878339;116.3121516,39.9880889"
way/1206332674,LineString,,residential,4,"116.3121748,39.9878339;116.3112511,39.9877883;116.3112101,39.9877864;116.3111764,39.9877848"
way/1206332675,LineString,,unclassified,4,"116.3112511,39.9877883;116.3112026,39.9883255;116.3111788,39.9885897;116.3111674,39.9887165"
way/1206332676,LineString,,unclassified,2,"116.3120449,39.9886259;116.3111788,39.9885897"
way/1206332677,LineString,,footway,2,"116.3127171,39.9887251;116.3127409,39.9883039"
way/1206332678,LineString,,footway,2,"116.3122497,39.9880041;116.3120716,39.9879973"
way/1206332679,LineString,,footway,6,"116.3111481,39.9889313;116.3121008,39.9889728;116.3121604,39.9889747;116.3134389,39.9890212;116.3136729,39.9890283;116.3137212,39.9890298"
way/1206332680,LineString,,footway,5,"116.3134389,39.9890212;116.313456,39.9887047;116.3132962,39.9887007;116.3121731,39.9886729;116.312115,39.9886715"
way/1206332681,LineString,,footway,2,"116.3121731,39.9886729;116.3121604,39.9889747"
way/1206332682,LineString,,footway,3,"116.3121731,39.9886729;116.3122068,39.9881511;116.3122098,39.9881038"
way/1206332683,LineString,,footway,3,"116.3137404,39.9887111;116.3136923,39.9887096;116.313456,39.9887047"
way/1206332684,LineString,,footway,2,"116.3136729,39.9890283;116.3136923,39.9887096"
way/1206332686,LineString,,footway,4,"116.3137404,39.9887111;116.3137885,39.9887122;116.314507,39.9887292;116.3145499,39.9887302"
way/1206332687,LineString,,footway,26,"116.3122068,39.9881511;116.3122599,39.9881627;116.3123177,39.9881845;116.3123654,39.9882177;116.3124089,39.9882541;116.3124539,39.9882826;116.312504,39.9883151;116.3125737,39.9883539;116.3126428,39.9883831;116.312698,39.9883978;116.3127528,39.9884097;116.3128184,39.9884203;116.3128807,39.9884231;116.3129484,39.9884252;116.3130108,39.988419;116.3130728,39.9884097;116.3131416,39.9883995;116.3132116,39.9883862;116.3132842,39.9883756;116.3133457,39.9883697;116.3134216,39.9883651;116.3135025,39.9883633;116.3135774,39.9883633;116.313644,39.9883712;116.3137096,39.9883777;116.3136923,39.9887096"
way/1206332688,LineString,,footway,2,"116.3137245,39.9889744;116.3145318,39.9889954"
way/1206332689,LineString,,footway,2,"116.3137736,39.9890313;116.3137885,39.9887122"
way/1206332690,LineString,,footway,2,"116.3144892,39.9890515;116.314507,39.9887292"
way/1211158505,LineString,,residential,3,"116.3111674,39.9887165;116.3111481,39.9889313;116.3111433,39.9889853"
way/1216377971,LineString,,footway,2,"116.3117514,39.9883432;116.3116791,39.9883433"
way/1216377972,LineString,,footway,2,"116.3113851,39.9883344;116.3112026,39.9883255"
way/1216377973,LineString,,footway,3,"116.3021354,39.9984067;116.3025356,39.9985019;116.3029699,39.9986166"
way/1216377974,LineString,,path,3,"116.301433,39.9982395;116.3010842,39.9988163;116.3009878,39.9992071"
way/1217843312,LineString,海淀东一街,residential,4,"116.3075664,39.9800708;116.3075416,39.9800803;116.3074542,39.9801138;116.3073484,39.9801533"
way/1217843313,LineString,海淀东一街,residential,2,"116.30764,39.9800426;116.3075664,39.9800708"
way/1217843314,LineString,海淀东一街,residential,4,"116.3072983,39.9800947;116.30741,39.9800565;116.3074757,39.9800262;116.3075194,39.9800096"
way/1217843315,LineString,海淀东一街,residential,2,"116.3075194,39.9800096;116.307593,39.9799816"
way/1217843316,LineString,海淀东一街,tertiary,10,"116.3083139,39.9797846;116.308294,39.9797922;116.3081901,39.979832;116.308123,39.9798577;116.3080145,39.9798993;116.3079512,39.9799235;116.3078245,39.979972;116.3077891,39.9799855;116.3076599,39.980035;116.30764,39.9800426"
way/1217843317,LineString,海淀东一街,residential,2,"116.3083875,39.9797564;116.3083139,39.9797846"
way/1217843318,LineString,海淀东一街,tertiary,11,"116.307593,39.9799816;116.3076134,39.9799739;116.307746,39.9799234;116.3077846,39.9799088;116.307905,39.979863;116.3079553,39.9798439;116.3079753,39.9798363;116.3080827,39.9797955;116.3081523,39.979769;116.3082524,39.979731;116.30828,39.9797205"
way/1217843319,LineString,海淀东一街,residential,2,"116.30828,39.9797205;116.3083536,39.9796925"
way/1217843332,LineString,,footway,2,"116.3087014,39.9789732;116.3084897,39.978759"
way/1217843333,LineString,,footway,9,"116.3079272,39.9791894;116.3079489,39.9791686;116.3079536,39.9791415;116.3079536,39.979115;116.3079503,39.9790945;116.30795,39.9790797;116.307957,39.9790652;116.3079717,39.9790472;116.308487,39.9787543"
way/1217843334,LineString,,footway,2,"116.3084897,39.978759;116.308487,39.9787543"
way/1217843335,LineString,,footway,4,"116.308487,39.9787543;116.3087999,39.9785921;116.3091195,39.9784265;116.3092656,39.9783507"
way/1217843336,LineString,,footway,2,"116.3089373,39.9788339;116.3087999,39.9785921"
way/1217843342,LineString,,footway,14,"116.3095294,39.9794413;116.3095793,39.9790274;116.3095813,39.9790109;116.3096123,39.9789818;116.3096433,39.9789664;116.3095329,39.9788742;116.3095159,39.97886;116.3094561,39.9787899;116.3093964,39.9787327;116.3093423,39.9786669;116.3093179,39.9786449;116.30929,39.9786197;116.3092907,39.9785946;116.3092963,39.9783892"
way/1217843344,LineString,,footway,4,"116.3093447,39.9790092;116.3095329,39.9788742;116.3095602,39.9788593;116.3104285,39.9783836"
way/1232568987,LineString,,service,3,"116.3073919,39.9985752;116.3073166,39.9988788;116.3086666,39.9990562"
way/1232568988,LineString,,footway,5,"116.3065303,39.9990263;116.3071458,39.9991371;116.3072199,39.9988615;116.3072604,39.9988687;116.3073166,39.9988788"
way/1232568989,LineString,,footway,4,"116.3047702,39.9986042;116.3038908,39.9984922;116.3035897,39.9984899;116.3028724,39.9982802"
way/1239059062,LineString,北四环西路辅路,tertiary,5,"116.321115,39.9847369;116.3202901,39.9847078;116.3193384,39.9846796;116.3177089,39.9846313;116.3164148,39.9845907"
way/1251476910,LineString,,footway,8,"116.3101118,39.9906584;116.3100076,39.9905456;116.3100392,39.989726;116.3100262,39.9895647;116.3101,39.9895793;116.310136,39.9890719;116.3100662,39.9890512;116.3100805,39.9889379"
way/1251476911,LineString,,footway,6,"116.3100805,39.9889379;116.3101338,39.9882074;116.3102133,39.9871413;116.3102171,39.9870908;116.310262,39.9866;116.3102647,39.9864912"
way/1254542913,LineString,,steps,2,"116.3202502,40.0009274;116.3207681,40.0009605"
way/1254542914,LineString,,footway,3,"116.3213072,40.0009965;116.3216317,40.0010187;116.3217294,40.0010219"
way/1254542915,LineString,,steps,2,"116.3212702,40.000994;116.3213072,40.0009965"
way/1254656600,LineString,,footway,2,"116.3059355,39.9999722;116.3061804,40.0000181"
way/1278390416,LineString,,service,4,"116.3107664,39.9889684;116.3107595,39.989082;116.3107455,39.9892212;116.3111816,39.9892323"
way/1278390417,LineString,,service,2,"116.3107455,39.9892212;116.3107026,39.9896773"
way/1303070380,LineString,,corridor,4,"116.3042388,39.9792019;116.3042612,39.9786839;116.3041499,39.9786861;116.3041668,39.978281"
way/1312978693,LineString,,footway,28,"116.3047957,39.9812352;116.3048538,39.9812667;116.3048927,39.9812755;116.3049208,39.9812817;116.3049876,39.9812792;116.3049905,39.9812794;116.3050556,39.9812601;116.3051091,39.9812257;116.3051453,39.9811799;116.3051523,39.981156;116.3051604,39.9811277;116.3051546,39.9810875;116.3051528,39.9810745;116.3051232,39.9810261;116.3050748,39.9809875;116.3050117,39.9809626;116.3050028,39.9809618;116.3049469,39.9809555;116.3049027,39.9809611;116.3048715,39.9809652;116.3048101,39.9809925;116.3047636,39.9810338;116.3047425,39.981075;116.3047373,39.9810843;116.3047341,39.9811387;116.3047363,39.9811445;116.3047543,39.981191;116.3047957,39.9812352"
way/1316961654,LineString,,footway,7,"116.313888,40.0006286;116.3138515,40.0006699;116.3139116,40.0007203;116.313949,40.0007683;116.3139889,40.0008163;116.3140393,40.0008431;116.3140746,40.0008573"
way/1316961655,LineString,,footway,5,"116.3127379,39.9989358;116.3128769,39.9989491;116.3131051,39.9989711;116.3130943,39.9992086;116.3133347,39.9994058"
way/1316961656,LineString,,footway,4,"116.3133347,39.9994058;116.3139514,39.9994492;116.3139925,39.9990121;116.3131051,39.9989711"
way/1316961657,LineString,,footway,6,"116.3139514,39.9994492;116.3139285,39.9996194;116.3143706,39.9996588;116.3144285,39.9991559;116.314295,39.9990951;116.3139925,39.9990121"
way/1316961659,LineString,,footway,5,"116.3152367,39.999057;116.3153156,39.9990079;116.3154561,39.9989767;116.3155535,39.9988927;116.315724,39.9988946"
way/1324028447,LineString,,path,2,"116.2902226,39.9959871;116.2923183,39.9962185"
way/1324028471,LineString,,path,12,"116.2923183,39.9962185;116.2924694,39.9962689;116.2925339,39.9963123;116.2925207,39.9964191;116.2924433,39.9966468;116.2924217,39.9968317;116.2924235,39.9969371;116.2923923,39.9973843;116.2923552,39.9976392;116.2924002,39.9977768;116.2923979,39.9979405;116.2922911,39.9979984"
way/1324029016,LineString,,path,13,"116.2922911,39.9979984;116.2919912,39.9980174;116.2915293,39.9979746;116.2911768,39.9979055;116.2908951,39.9979222;116.2907207,39.9978895;116.290529,39.9979256;116.2903633,39.9980613;116.2902173,39.9980798;116.2901183,39.9980413;116.2899817,39.9979173;116.2899455,39.9979385;116.2898256,39.9979905"
way/1337988106,LineString,,residential,4,"116.3157044,39.9942475;116.3157393,39.9938723;116.3157712,39.9935284;116.3158013,39.9932048"
way/1340498777,LineString,,footway,21,"116.308753,39.9984773;116.3085348,39.9984982;116.3070975,39.9984951;116.3064101,39.9984685;116.305902,39.9984397;116.3051793,39.9983981;116.3045593,39.9983345;116.3038578,39.9982212;116.3034166,39.9981176;116.3030364,39.9979791;116.3026726,39.9978063;116.3025922,39.9977561;116.3023277,39.9975911;116.3013318,39.9965725;116.3011201,39.9964563;116.3009022,39.9963666;116.3006496,39.9963139;116.2995321,39.9962322;116.2985249,39.99616;116.2984109,39.9960953;116.2983774,39.9960164"
way/1340498778,LineString,,footway,2,"116.2983774,39.9960164;116.2983832,39.9958863"
way/1340498779,LineString,海淀三山五园绿道,cycleway,30,"116.3011648,39.9962975;116.3011871,39.9963052;116.3012337,39.9963324;116.3013377,39.9963932;116.3016344,39.996663;116.3021447,39.9971634;116.3022366,39.9972455;116.3023718,39.9973628;116.3025045,39.9974527;116.3027189,39.9975778;116.3028975,39.9976619;116.3030659,39.9977245;116.3033083,39.9977929;116.3046621,39.9980795;116.3049057,39.9981311;116.3052834,39.9982171;116.305411,39.9982444;116.3055717,39.998262;116.3059201,39.9982824;116.3063398,39.998307;116.3071087,39.9983362;116.3072151,39.9983402;116.307654,39.998348;116.3078045,39.998348;116.3080827,39.9983441;116.3082536,39.9983363;116.3084323,39.9983285;116.3086083,39.9983129;116.3087512,39.9982953;116.3089783,39.9982637"
way/1340498780,LineString,海淀三山五园绿道,cycleway,2,"116.3011059,39.9962773;116.3011648,39.9962975"
way/1340498781,LineString,,footway,2,"116.3070975,39.9984951;116.3071087,39.9983362"
way/1340498782,LineString,,footway,2,"116.305902,39.9984397;116.3059201,39.9982824"
way/1340498783,LineString,,footway,2,"116.3045593,39.9983345;116.3046621,39.9980795"
way/1340498785,LineString,,footway,2,"116.3025922,39.9977561;116.3027189,39.9975778"
way/1340498786,LineString,,footway,2,"116.3011201,39.9964563;116.3012337,39.9963324"
way/1341229597,LineString,,secondary,3,"116.3021832,39.9789037;116.3011082,39.9788674;116.3000022,39.9788387"
way/1341229600,LineString,,residential,2,"116.2949686,39.9810466;116.2956862,39.9810815"
way/1341229624,LineString,,residential,4,"116.3140583,39.983052;116.3155656,39.9830757;116.3164067,39.9830889;116.3167318,39.9830675"
way/1341229625,LineString,,residential,2,"116.3141501,39.9814667;116.3168099,39.981549"
way/1341229626,LineString,,residential,6,"116.3179246,39.9789679;116.3188558,39.9790071;116.3198792,39.9790153;116.3200668,39.979003;116.3205117,39.9789413;116.3215383,39.9789701"
way/1341538868,LineString,,footway,5,"116.3129555,40.0012773;116.3129579,40.0013567;116.3129333,40.0014219;116.312921,40.0014596;116.3126979,40.0014511"
way/1341538869,LineString,,footway,16,"116.312921,40.0014596;116.3129949,40.0014861;116.3130306,40.0015446;116.3130454,40.0015597;116.3131169,40.0015484;116.313165,40.001571;116.3131724,40.0016258;116.3131305,40.0016635;116.3130664,40.0016862;116.3129801,40.0016815;116.3128926,40.0016673;116.3128569,40.0016617;116.312884,40.0015994;116.3129321,40.0015994;116.3129801,40.0015776;116.3130454,40.0015597"
way/1341538870,LineString,,footway,7,"116.313547,40.0015092;116.3134719,40.0015465;116.3134053,40.0015663;116.3133166,40.0015333;116.3132389,40.0014851;116.3131983,40.0014719;116.3132761,40.0013913"
way/1341538871,LineString,,footway,4,"116.3131983,40.0014719;116.3131071,40.0014653;116.3130467,40.0014672;116.3129949,40.0014861"
way/1341538872,LineString,,footway,12,"116.3130675,40.0018374;116.313128,40.001791;116.3131872,40.0017674;116.3131921,40.0017249;116.3132118,40.0016947;116.3132771,40.0016815;116.3133338,40.001672;116.3133523,40.0016182;116.313319,40.0015767;116.3132377,40.0015285;116.3131921,40.0015049;116.3131983,40.0014719"
way/1341538873,LineString,,footway,15,"116.31393,40.0014562;116.3138983,40.0015606;116.3139131,40.001639;116.3139377,40.0016777;116.3140136,40.001689;116.3140264,40.0016909;116.3141139,40.0016928;116.3142446,40.001706;116.3143222,40.0017268;116.3143986,40.0017098;116.3144738,40.0016843;116.3144861,40.0015994;116.3144997,40.0015116;116.314512,40.0014606;116.3145275,40.0013717"
way/1341538874,LineString,,footway,13,"116.3137009,40.0016133;116.3137923,40.0016277;116.3138046,40.00169;116.3138403,40.001723;116.3139328,40.0017344;116.3139641,40.0017485;116.3139747,40.0017532;116.3140104,40.0017985;116.3141004,40.001842;116.3142076,40.0018599;116.3142458,40.0018533;116.3142939,40.0017797;116.3143222,40.0017268"
way/1341538875,LineString,,footway,2,"116.3139641,40.0017485;116.3140136,40.001689"
way/1341538876,LineString,,footway,5,"116.3119863,40.0002207;116.3120903,40.0002392;116.3121795,40.0002566;116.3122729,40.0002479;116.312394,40.0002467"
way/1341538880,LineString,,unclassified,7,"116.3169542,39.9943465;116.3169811,39.9941211;116.3170661,39.9940929;116.3170795,39.9939691;116.3170887,39.9938846;116.3171149,39.9936938;116.3171233,39.9936328"
way/1341538881,LineString,,unclassified,2,"116.3170887,39.9938846;116.3170427,39.9938831"
way/1341538882,LineString,,footway,6,"116.3170887,39.9938846;116.317302,39.9939029;116.3172966,39.9939798;116.3172936,39.9940231;116.3173767,39.9940281;116.3173726,39.9941105"
way/1341538883,LineString,,footway,6,"116.3171233,39.9936328;116.3172754,39.9936367;116.3176566,39.9936542;116.3176663,39.993563;116.3172852,39.9935444;116.3172754,39.9936367"
way/1341538884,LineString,曲径通幽,footway,4,"116.3172852,39.9935444;116.3172244,39.9935409;116.3172487,39.9933928;116.3170199,39.9933835"
way/1341538885,LineString,,footway,7,"116.3171233,39.9936328;116.3171359,39.9935349;116.3169905,39.9935262;116.3168489,39.9935208;116.3168313,39.9936925;116.3168296,39.9937088;116.3168267,39.9937375"
way/1341538886,LineString,,footway,5,"116.3168489,39.9935208;116.3167761,39.9935194;116.3167424,39.9935033;116.3166715,39.9934693;116.3162465,39.9934486"
way/1341538887,LineString,,footway,5,"116.3168296,39.9937088;116.3164414,39.9936906;116.3164209,39.9939089;116.3164034,39.9939547;116.3162261,39.9939647"
way/1341538888,LineString,,footway,8,"116.3170795,39.9939691;116.3169742,39.9939609;116.3169289,39.99397;116.3168272,39.9939762;116.3167189,39.9939715;116.3165937,39.993984;116.3164424,39.993979;116.3164034,39.9939547"
way/1341538890,LineString,,footway,5,"116.3162569,39.9942853;116.3162706,39.9942434;116.3162472,39.9941971;116.3161972,39.9941631;116.3162261,39.9939647"
way/1341538891,LineString,,footway,6,"116.3162261,39.9939647;116.3162144,39.9939637;116.3158099,39.9939304;116.3158442,39.9935993;116.3162471,39.9936252;116.3164414,39.9936906"
way/1344805324,LineString,,footway,2,"116.3167424,39.9935033;116.3167618,39.9933482"
way/1344805325,LineString,,footway,3,"116.3167618,39.9933482;116.3170237,39.9933566;116.3170199,39.9933835"
way/1344805327,LineString,,footway,2,"116.3172966,39.9939798;116.3174564,39.9939882"
way/1344805328,LineString,,footway,3,"116.317302,39.9939029;116.3173127,39.9937928;116.3176208,39.9938089"
way/1344807552,LineString,,residential,2,"116.3150736,39.9938349;116.3157393,39.9938723"
way/1344807553,LineString,,residential,2,"116.3151094,39.9934857;116.3157712,39.9935284"
way/1348018216,LineString,,footway,2,"116.3172182,39.9936668;116.3171935,39.9938619"
way/1348018217,LineString,,footway,2,"116.317238,39.9935101;116.31723,39.9935729"
way/1348018218,LineString,,footway,3,"116.3172059,39.9934846;116.3172411,39.9934852;116.317238,39.9935101"
way/1348018219,LineString,,footway,2,"116.3172261,39.9936039;116.3172182,39.9936668"
